"","Year","Age","AgeGroup","Gender","education_level","Income","Income_categories","Urbanicity","HouseholdSize","ChildrenInHousehold","climate_threat","Q3"
"1871","2019",30,"30_49","Female","High",2,"Second 20%","Urban","3_4","Yes",1,1
"1872","2019",33,"30_49","Female","High",2,"Second 20%","Urban","3_4","Yes",1,1
"1873","2019",67,"65_94","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1874","2019",43,"30_49","Male","High",2,"Second 20%","Urban","3_4","Yes",1,1
"1875","2019",90,"65_94","Male","Medium",5,"Richest 20%","Rural","1_2","No",0,98
"1876","2019",33,"30_49","Female","High",1,"Poorest 20%","Urban","3_4","Yes",1,1
"1877","2019",94,"65_94","Male","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1878","2019",66,"65_94","Male","High",1,"Poorest 20%","Urban","1_2","No",1,2
"1879","2019",56,"50_64","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1880","2019",69,"65_94","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1881","2019",60,"50_64","Female","Low",2,"Second 20%","Urban","1_2","No",1,1
"1882","2019",33,"30_49","Female","High",1,"Poorest 20%","Rural","3_4","Yes",1,1
"1883","2019",32,"30_49","Male","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1884","2019",70,"65_94","Male","Medium",3,"Third 20%","Urban","1_2","No",1,1
"1885","2019",60,"50_64","Male","High",3,"Third 20%","Urban","3_4","No",1,2
"1886","2019",59,"50_64","Female","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1887","2019",26,"15_29","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1888","2019",58,"50_64","Female","Medium",1,"Poorest 20%","Rural","3_4","No",1,1
"1889","2019",71,"65_94","Male","Medium",3,"Third 20%","Urban","1_2","No",1,1
"1890","2019",62,"50_64","Female","Medium",3,"Third 20%","Urban","1_2","No",1,1
"1891","2019",100,NA,"Female","High",2,"Second 20%","Rural","1_2","No",0,98
"1892","2019",50,"50_64","Male","High",3,"Third 20%","Rural","3_4","No",1,1
"1893","2019",55,"50_64","Male","High",4,"Fourth 20%","Urban","1_2","No",1,1
"1894","2019",44,"30_49","Male","High",3,"Third 20%","Rural","3_4","Yes",0,3
"1895","2019",42,"30_49","Female","Medium",3,"Third 20%","Urban","3_4","Yes",1,1
"1896","2019",51,"50_64","Female","Medium",2,"Second 20%","Rural","3_4","Yes",1,1
"1897","2019",76,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1898","2019",49,"30_49","Female","Medium",2,"Second 20%","Rural","3_4","Yes",1,1
"1899","2019",50,"50_64","Male","High",2,"Second 20%","Rural","1_2","No",1,2
"1900","2019",52,"50_64","Female","High",2,"Second 20%","Rural","3_4","No",1,2
"1901","2019",64,"50_64","Female","High",3,"Third 20%","Rural","1_2","No",1,1
"1902","2019",60,"50_64","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1903","2019",67,"65_94","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1904","2019",45,"30_49","Female","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1905","2019",53,"50_64","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1906","2019",47,"30_49","Male","High",4,"Fourth 20%","Rural","3_4","No",1,1
"1907","2019",21,"15_29","Male","Medium",3,"Third 20%","Rural","3_4","No",1,2
"1908","2019",64,"50_64","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1909","2019",55,"50_64","Male","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1910","2019",37,"30_49","Male","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1911","2019",44,"30_49","Male","High",1,"Poorest 20%","Rural","3_4","No",1,1
"1912","2019",57,"50_64","Female","Medium",1,"Poorest 20%","Urban","5+","Yes",1,1
"1913","2019",73,"65_94","Female","High",4,"Fourth 20%","Urban","1_2","No",1,1
"1914","2019",44,"30_49","Female","High",4,"Fourth 20%","Urban","1_2","No",1,1
"1915","2019",42,"30_49","Female","High",3,"Third 20%","Rural","3_4","Yes",1,1
"1916","2019",60,"50_64","Male","High",1,"Poorest 20%","Rural","3_4","No",1,2
"1917","2019",64,"50_64","Male","High",1,"Poorest 20%","Rural","5+","Yes",1,1
"1918","2019",69,"65_94","Male","Medium",1,"Poorest 20%","Rural","1_2","No",0,98
"1919","2019",52,"50_64","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1920","2019",53,"50_64","Male","High",3,"Third 20%","Urban","3_4","Yes",1,1
"1921","2019",33,"30_49","Male","High",3,"Third 20%","Urban","5+","Yes",1,1
"1922","2019",56,"50_64","Female","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1923","2019",53,"50_64","Male","High",5,"Richest 20%","Rural","1_2","No",1,1
"1924","2019",32,"30_49","Male","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1925","2019",42,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1926","2019",42,"30_49","Female","High",2,"Second 20%","Rural","3_4","Yes",1,2
"1927","2019",58,"50_64","Male","High",3,"Third 20%","Urban","3_4","No",1,2
"1928","2019",32,"30_49","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1929","2019",55,"50_64","Male","Medium",1,"Poorest 20%","Urban","3_4","No",0,3
"1930","2019",100,NA,"Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1931","2019",54,"50_64","Male","Medium",3,"Third 20%","Rural","3_4","No",1,1
"1932","2019",57,"50_64","Male","Medium",1,"Poorest 20%","Rural","3_4","No",1,1
"1933","2019",65,"65_94","Male","Medium",1,"Poorest 20%","Urban","1_2","No",1,1
"1934","2019",66,"65_94","Male","Medium",3,"Third 20%","Rural","1_2","No",0,3
"1935","2019",67,"65_94","Female","Low",2,"Second 20%","Rural","1_2","No",1,1
"1936","2019",35,"30_49","Male","Low",1,"Poorest 20%","Urban","1_2","No",0,98
"1937","2019",70,"65_94","Male","Medium",3,"Third 20%","Urban","1_2","No",1,2
"1938","2019",46,"30_49","Female","Medium",5,"Richest 20%","Rural","3_4","Yes",1,1
"1939","2019",30,"30_49","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1940","2019",23,"15_29","Male","High",3,"Third 20%","Urban","3_4","Yes",1,1
"1941","2019",19,"15_29","Female","Medium",1,"Poorest 20%","Rural","3_4","No",1,1
"1942","2019",57,"50_64","Male","Medium",4,"Fourth 20%","Urban","1_2","No",1,1
"1943","2019",31,"30_49","Female","High",5,"Richest 20%","Rural","1_2","No",1,1
"1944","2019",41,"30_49","Female","High",4,"Fourth 20%","Urban","1_2","No",1,1
"1945","2019",32,"30_49","Male","High",5,"Richest 20%","Urban","1_2","No",1,1
"1946","2019",71,"65_94","Male","Medium",2,"Second 20%","Rural","1_2","No",1,2
"1947","2019",41,"30_49","Female","High",2,"Second 20%","Rural","3_4","Yes",1,1
"1948","2019",33,"30_49","Male","High",4,"Fourth 20%","Rural","1_2","No",1,2
"1949","2019",67,"65_94","Male","Medium",5,"Richest 20%","Rural","1_2","No",0,3
"1950","2019",37,"30_49","Male","Medium",1,"Poorest 20%","Rural","3_4","No",1,2
"1951","2019",24,"15_29","Male","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1952","2019",48,"30_49","Male","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1953","2019",68,"65_94","Male","Medium",3,"Third 20%","Rural","3_4","No",1,1
"1954","2019",30,"30_49","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1955","2019",39,"30_49","Male","High",4,"Fourth 20%","Rural","3_4","Yes",1,1
"1956","2019",61,"50_64","Female","Medium",1,"Poorest 20%","Rural","5+","Yes",1,1
"1957","2019",53,"50_64","Male","Medium",3,"Third 20%","Rural","3_4","No",1,2
"1958","2019",67,"65_94","Male","High",5,"Richest 20%","Rural","1_2","No",0,3
"1959","2019",53,"50_64","Female","Medium",1,"Poorest 20%","Urban","5+","No",1,1
"1960","2019",50,"50_64","Male","Medium",4,"Fourth 20%","Urban","3_4","No",1,2
"1961","2019",82,"65_94","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1962","2019",19,"15_29","Male","Medium",5,"Richest 20%","Rural","3_4","No",0,3
"1963","2019",23,"15_29","Male","Medium",3,"Third 20%","Rural","3_4","No",1,2
"1964","2019",28,"15_29","Female","High",5,"Richest 20%","Urban","3_4","No",1,1
"1965","2019",40,"30_49","Female","Medium",2,"Second 20%","Rural","3_4","Yes",1,1
"1966","2019",43,"30_49","Female","High",3,"Third 20%","Rural","1_2","No",1,1
"1967","2019",80,"65_94","Male","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1968","2019",80,"65_94","Male","Medium",1,"Poorest 20%","Rural","1_2","No",1,1
"1969","2019",52,"50_64","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1970","2019",31,"30_49","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1971","2019",24,"15_29","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1972","2019",52,"50_64","Male","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1973","2019",55,"50_64","Female","Medium",5,"Richest 20%","Rural","1_2","No",1,1
"1974","2019",63,"50_64","Female","Low",4,"Fourth 20%","Urban","1_2","No",1,1
"1975","2019",62,"50_64","Male","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1976","2019",70,"65_94","Female","Low",2,"Second 20%","Rural","1_2","No",1,2
"1977","2019",61,"50_64","Female","High",2,"Second 20%","Rural","1_2","No",1,1
"1978","2019",52,"50_64","Male","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"1979","2019",50,"50_64","Male","Medium",1,"Poorest 20%","Rural","5+","No",1,2
"1980","2019",43,"30_49","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1981","2019",45,"30_49","Female","High",5,"Richest 20%","Urban","1_2","No",1,1
"1982","2019",72,"65_94","Male","Low",1,"Poorest 20%","Urban","1_2","No",1,2
"1983","2019",44,"30_49","Female","High",4,"Fourth 20%","Rural","1_2","No",1,1
"1984","2019",72,"65_94","Female","Medium",3,"Third 20%","Rural","1_2","No",1,1
"1985","2019",25,"15_29","Female","High",2,"Second 20%","Urban","3_4","No",1,1
"1986","2019",58,"50_64","Female","High",5,"Richest 20%","Rural","1_2","No",1,2
"1987","2019",48,"30_49","Male","High",2,"Second 20%","Urban","3_4","Yes",1,2
"1988","2019",66,"65_94","Female","Medium",2,"Second 20%","Rural","1_2","No",1,1
"1989","2019",28,"15_29","Female","Medium",2,"Second 20%","Rural","1_2","No",0,98
"1990","2019",68,"65_94","Female","Low",5,"Richest 20%","Rural","1_2","No",1,1
"1991","2019",62,"50_64","Female","Medium",2,"Second 20%","Urban","1_2","No",1,2
"1992","2019",36,"30_49","Male","Medium",1,"Poorest 20%","Urban","5+","No",1,1
"1993","2019",58,"50_64","Female","Medium",2,"Second 20%","Rural","3_4","No",1,1
"1994","2019",22,"15_29","Male","Medium",3,"Third 20%","Urban","5+","No",1,1
"1995","2019",74,"65_94","Female","Medium",5,"Richest 20%","Urban","1_2","No",1,1
"1996","2019",45,"30_49","Male","High",5,"Richest 20%","Rural","3_4","Yes",1,1
"1997","2019",70,"65_94","Female","High",3,"Third 20%","Rural","1_2","No",1,1
"1998","2019",33,"30_49","Male","High",3,"Third 20%","Urban","1_2","No",1,1
"1999","2019",30,"30_49","Female","Medium",4,"Fourth 20%","Rural","1_2","No",1,1
"2000","2019",68,"65_94","Male","High",3,"Third 20%","Rural","3_4","No",1,1
